,rolling_alpha_5f,lasso,ridge,xgboost,lgbm,rf,pca
622,0.0206512195121953,-0.0025146528388943004,-0.0036209240703098736,-0.002481165,-0.0023499331441254015,-0.0035523534831964562,-0.0008092434755341132
623,-0.0017485169402855,-0.0031814030396407275,-0.002243979706402473,-0.003141252,-0.002857176273185099,-0.0021580250084708413,-0.002432712554495422
624,-0.0059029919447639,0.00039832264440392876,-0.0007602769119013748,0.0053611873,0.005698296782505182,0.004177129245876582,0.0005592847475961979
625,-0.0040431117629667,-0.002411428871422445,-0.0024185786271710124,-0.0017169613,-0.0013855988592195506,-0.001148050127538426,-0.00019391818303059335
626,-0.0061633892325014,-0.008209934797640157,-0.006928129777119664,-0.01155285,-0.011543843967864922,-0.01083235219639334,-0.006965254227664817
627,-0.0053144472460046,-0.007130005245799501,-0.00533960931259859,-0.011459443,-0.011543843967864922,-0.010504197388527783,-0.004610382377472798
628,-0.0032353202666043,-0.003110076182083989,-0.0033164136591890513,-0.0018688625,-0.001600212689891774,-0.0020768177038935766,-0.00031524291343863547
629,-0.0026356695008155,-0.004073648791565029,-0.0035375955458653817,-0.004055326,-0.0041130063948968685,-0.002453454965731527,-0.004107632876362596
630,-0.0608968448729185,0.007085944980830818,0.010389018149157303,0.013494446,0.013936053867119734,0.009153801397197944,0.005031369483003325
631,-0.0063580859983008,-0.006581464300689777,-0.007017262931835433,-0.009884846,-0.009862292287276251,-0.010554865518111078,-0.005538456626426135
632,-0.0646306418804608,-0.02033075603138747,-0.021389008371507687,-0.028355204,-0.03215358931900442,-0.022946588909304958,-0.010278258646986085
633,-0.004567973856209,0.0008397408359449647,-5.2393247022260866e-05,0.0053668274,0.005698296782505182,0.0037799187228534444,0.0016722530959383402
634,-0.0036074704355349,0.0011064592086969462,0.00048530206796733815,0.005441471,0.0057912960622895655,0.005171320736236673,0.0024898547191723936
635,-0.0635227420610854,-0.024335672010640148,-0.027087048099072693,-0.0315247,-0.033048407472991495,-0.030864396719339132,-0.008779606071146162
636,-0.0036356916622173,-0.0033953632614521848,-0.004471715694156366,-0.0026488146,-0.0023499331441254015,-0.002441261996366393,-0.00294373785559708
637,0.0018594198119692,-0.0014528672533336696,-0.0019186246802038681,0.0011383335,0.001241836984192632,0.0013192583953689327,-0.0001228584387344738
638,0.0121961188006884,0.000769791931748304,-0.000831310856106426,0.005357625,0.005698296782505182,0.0039221654611713485,0.0013632146678429905
639,0.0058719546949518,-0.0007435316957550075,-0.0010344090283597818,0.0041234773,0.0044150654614784,0.004489956205885585,-0.00042952782775775294
640,0.0021932862811899,-0.00028993934385563756,-0.0010623173663152588,0.002580608,0.0028742025921179143,0.0014619967358995274,0.0005396756942251803
641,-0.0176766632548618,-0.005577087231491599,-0.005848180706962429,-0.007500698,-0.006850473789881486,-0.0073518646531626946,-0.004116062489802171
642,-0.0124186466046017,-0.006761040913705462,-0.00860356208333376,-0.0085580535,-0.008842370838560213,-0.01049923885365629,-0.005762722118275235
643,-0.0037627462243139,-0.0025690696134866913,-0.00217407773049374,-0.0022828472,-0.0019897714487003082,-0.0013517389291118915,-0.0008181827066247135
644,-0.0182312169312169,-0.005894219735456588,-0.0064092960657478396,-0.0074790893,-0.0064998793616699085,-0.007653833381665109,-0.005058167866532615
645,0.0179732620320854,-0.0017156624760200035,-0.002850546090843828,-0.00085484603,-0.0004244827851003618,0.0009049219140764923,0.00025327313533388585
646,0.0008189154091226,-0.0031333590732959523,-0.0020265071838939364,-0.0049412576,-0.005078630904197243,-0.003948036982520391,-0.004122031723014394
647,-0.0034993035156428,-0.0021621952806520697,-0.0006804824799006393,-0.0038928157,-0.003971745522599068,-0.002420133258634424,-0.00017628893906228505
648,-0.0019210326451919,-0.002675685633182552,-0.0027738246695056517,-0.00076430297,-0.0004244827851003618,-0.00022293210619834738,-0.0022980034492002008
649,-0.0028791774304532,-0.001835592686383494,-0.0023691196119670303,-0.00028006293,-0.00011988900295904987,0.0006836513006491658,-0.00028932457870930594
650,-0.0155960665980144,-0.007291255980379274,-0.006814650634493526,-0.01052051,-0.011034427850414794,-0.00978818518889676,-0.003939745431442651
