,rolling_alpha_5f,lasso,ridge,xgboost,lgbm,rf,pca
201,0.0028972439390055,0.0022185382087017,0.0026678373739033,0.00010198138,0.0005370855593962,0.0015365314931286,0.0023366374461788
202,-0.0078970993460861,0.0006709573804001,-0.0014845708221771,-0.0055363667,-0.0026990099243049,-0.0052365682441437,-0.0006458231046932
203,0.0087997565332824,0.0037882561300601,0.0068279256662146,0.0051323446,0.0046735504935724,0.0071920901331481,0.004353273267922
204,0.018806104622145,0.0062960066952253,0.0036948811776199,0.013760176,0.010764985715705,0.0128829466827686,0.0044729113716143
205,-0.0153443861083352,-0.0003594278679847,-0.0008727593578202,-0.008845219,-0.0026990099243049,-0.0058745304519904,-0.0013736162622681
206,-0.0028104589728688,0.0072995483352885,0.0013410722404016,0.014971113,0.0124852525651554,0.0150843087293509,0.0084173165747277
207,0.0058597057261095,0.0038065655933502,0.0042270731148016,0.005141003,0.0046735504935724,0.0066768854308306,0.0034222778528053
208,-0.0026055197563603,0.0014799105758893,0.0020394542939062,-0.0028445742,-0.0013192360727708,-0.0034176245623395,0.0014776777903108
209,-0.0006112406965623,0.0023016362801503,0.0017577575917758,-0.0005811513,0.0001733456320715,0.0010550585695344,0.0015312743638829
210,-0.0050103101174946,0.0023881699397723,-0.0008843452573698,0.0011352169,0.0013137397579261,0.0007933823013932,0.0019591775991595
211,0.0002118581062863,0.0024791804601229,0.0025266811799347,0.00079203484,0.0008474100277025,0.0013212088901662,0.0019986396444346
212,-0.0109696401153355,0.0017291468959779,-0.0024233234904803,-0.0015525022,-3.6376183975272224e-05,-0.0024219577799551,0.0014108028676089
213,-0.0143007786077942,-5.387751929441988e-05,-0.0040906583265176,-0.007295043,-0.0026990099243049,-0.0064010884635521,-0.001710810761078
