,rolling_sharpe,naive,3f_rnn,4f_rnn,5f_rnn
8270,0.8827908807852796,1.039729846315443,0.9127977,0.7251613,1.1663424
8271,1.691405737494432,2.073449794238684,1.931488,2.1432464,2.623086
8272,2.199784921746584,2.404288727630973,2.1889637,2.2555895,2.7688541
8273,1.8024627295836688,2.9847729819368998,2.692005,2.7706234,3.1303902
8274,1.276611024842183,1.593388463132881,1.4880646,1.6361315,2.0399659
8275,1.0565578702130125,1.319490904656062,1.2275714,1.1710291,1.4290187
8276,2.0059550398531467,2.290307633045787,2.1479993,2.0878386,2.496595
8277,0.9140257995600573,1.1905707066276583,1.1467123,1.2078253,1.5373397
8278,1.3901348824098516,1.6617927776700447,1.5877627,1.716984,2.0983593
8279,2.015704078515243,2.2716620207107434,2.0807853,2.1794853,2.6664543
8280,1.9808753198853108,2.123048582894449,1.9199016,2.0553257,2.5582728
8281,1.3915554162974446,1.4860083316188837,1.355248,1.353878,1.7084019
8282,-1.6711975050144623,-0.8966099310405726,-0.43070734,-0.5460725,-0.54168314
8283,1.4918680953245291,1.6430558316757724,1.5033277,1.5494397,1.9796655
8284,1.4251916525655737,1.6403255961831027,1.4542925,1.3600218,1.7649883
8285,1.3994415248655694,1.4373840721314937,1.3528838,1.4569135,1.8378435
8286,1.792794899000075,1.8528475345325677,1.6923082,2.0017326,2.2156463
8287,1.7125018524233744,1.959786832696312,1.8387464,1.9672328,2.4067335
8288,1.5750159964293542,1.5845823320392731,1.5151867,1.6689475,2.1148715
8289,0.921973056958569,1.0464926176403926,1.0015914,0.8596852,1.0956209
8290,1.611569969425667,1.795759654562759,1.6036206,1.5970395,2.048448
8291,1.079836260660706,1.1276236891486664,1.0728717,1.0019609,1.3342178
8292,1.736325909758534,1.638026120684554,1.5181304,1.632801,1.9546804
8293,1.7747759553631597,1.7434294120363745,1.6376662,1.8001019,2.2349486
8294,2.442188318325495,2.3110678873434427,2.0879226,2.1208763,2.5870113
8295,1.319788480417224,1.396274939075788,1.337112,1.4561832,1.8424689
8296,2.17234025895483,2.1463719511230086,1.9561131,2.0248446,2.512504
8297,0.9349214974213896,0.8425040848707054,0.81721455,0.69642526,1.0263934
8298,1.61128566422314,1.750210813157656,1.6406964,1.7788914,2.1995072
8299,1.7078248477112066,1.6806671553895485,1.5787978,1.7114755,2.0731382
8300,0.9124277010324652,1.399032484572028,1.3237675,1.4353473,1.6064957
8301,2.178495202664133,2.360351843457269,2.1411886,2.2040179,2.713776
8302,1.679069964508093,2.1015235348855,1.9432297,1.9875524,2.399855
8303,1.7697217611091018,2.0231807674266173,1.9190459,1.9622344,2.3783486
8304,1.664166389343254,1.9095343034188037,1.7999834,1.8990629,2.2949586
8305,-1.188267139556317,-0.5010616361444156,-0.21151888,-0.13931116,-0.21787941
8306,2.069329785761439,2.111306015377145,1.8977404,1.8887078,2.3506994
8307,0.6931892819828674,0.8746147312538044,0.8981521,0.9029155,1.2370558
8308,1.5216235371819422,1.6931449749439398,1.5926251,1.6517615,2.0649295
8309,1.489170551536246,1.782277270646308,1.6583486,1.8992717,2.335383
8310,1.8705874160686813,1.750327272826473,1.5559957,1.5525329,2.0332723
8311,1.3999964077142613,1.4390013812869815,1.3538407,1.4294597,1.8169669
8312,1.388648786888521,1.427885557778022,1.3429111,1.4077455,1.7793348
8313,0.9424076408892984,1.4494257202866732,1.3175371,1.3223517,1.6678511
8314,1.753717705937764,1.9652723503946303,1.8438323,2.000134,2.41099
8315,2.1551200816665896,2.335002543683161,2.1166916,2.1541686,2.6521487
8316,1.008003119119098,0.9422796399235076,1.4313318,1.3033462,1.2279471
8317,2.4531828026613884,2.110201087192972,2.2284107,2.261925,2.1102316
8318,2.360394789867849,1.7728354330501257,1.9914682,2.0379941,1.8993579
8319,1.9366557418455037,1.3057117038400354,1.5338316,1.5638281,1.4211229
8320,2.19969236564392,1.7127236953974505,2.1404655,1.9125588,1.9246173
8321,2.5626390049761705,1.8181094204770245,1.9951694,2.028336,1.8549515
8322,2.004663901779204,1.8594268103184644,2.0574045,2.0594916,1.9397655
8323,1.768227117756896,1.473724412420564,1.7550353,1.740858,1.6254988
8324,-0.1260883525281034,-0.3957898994460107,-0.03362763,0.003068298,-0.17372069
8325,2.1833123066475117,1.5357232117847055,1.8877072,1.8535546,1.7116992
8326,1.0252384561685703,0.9610435615567532,1.4015796,1.2934501,1.245087
8327,1.951771176417044,1.3047268659712976,1.6209154,1.6369699,1.5072347
8328,2.5283992799688733,2.148260658582493,2.4844081,2.2886174,2.225579
8329,1.7076237745571683,1.3002903507900574,1.5441966,1.60288,1.505319
8330,2.2407396349872903,1.6584662802631922,1.9371995,1.9466391,1.793935
8331,1.8998943689274483,1.736325909758534,2.0590544,2.0786562,1.8414477
8332,2.1519671803449434,1.7917982027962271,1.9467402,2.014803,1.856965
8333,2.2557750785291506,1.671817487672279,1.9173055,1.9534698,1.7903994
8334,2.168474281575397,1.577543318352248,1.7830153,1.8214264,1.6671288
8335,1.9380486655897096,1.68065012923793,2.0210118,1.9898837,1.7775362
8336,2.565828132278394,2.442188318325495,2.5400507,2.5277386,2.44507
8337,-0.9067752004102142,-0.7803221983462987,0.13444537,-0.33049574,0.0033752024
8338,1.9006509291561908,1.5785886075816642,1.762291,1.7938004,1.6229628
8339,2.3472590122111137,1.757362802464567,2.0163112,2.026168,1.9043506
8340,1.960320056707865,1.378694634274361,1.5457232,1.5928607,1.4108745
8341,1.88196742150716,1.4918680953245291,1.7625716,1.7199345,1.6930403
8342,2.34409624135712,2.3344860999486747,2.4361098,2.4531758,2.3347347
8343,2.3852134866333947,1.7394649344869395,1.9064802,2.0111673,1.7936255
8344,1.708555896652276,1.3746825266085994,1.6214917,1.60322,1.485567
8345,2.6955409629487184,2.2774221913138484,2.405806,2.4345903,2.2978516
8346,0.8965430967174638,0.9349214974213896,1.2315505,1.2182708,1.0782636
8347,2.564028175632436,2.18292431622248,2.410858,2.33488,2.250241
8348,1.1553578853300202,0.9140257995600573,1.2924851,1.2122434,1.1733705
8349,2.350829719628829,2.0186622591030554,2.2460246,2.1338842,2.189851
8350,1.6739913461800369,1.3749673890059673,1.7826854,1.6782386,1.6182874
8351,2.2573604801942926,1.673214108049765,1.9187962,1.9547076,1.7917188
8352,2.188680679724736,1.7325958472098697,1.9024225,1.9350936,1.8337837
8353,1.822767768230964,1.6052104283836055,1.8852115,1.7832112,1.7521058
8354,0.9611238708442824,0.6874341947480311,1.249854,0.9559041,1.0876218
8355,2.558452748561038,2.1027182604253585,2.265301,2.3043628,2.1571336
8356,2.534118655642718,2.077952916586305,2.2914,2.2762797,2.15501
8357,1.450312265027747,1.2875520141775207,1.6767915,1.4890636,1.5039994
